date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:52:23	10916/10916	---M--	200	added ('OK')	image/jpeg	etag:%22d39f67dd579afedc7c0a6e2d4cd0815b%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/tribe/hun.jpg	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/tribe/hun.jpg	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:23	54214/54214	---M--	200	added ('OK')	image/jpeg	etag:%22f4cdc02464d89178689c8622bfaca7f8%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/systemMessage/constructionPlansSpawned/constructionPlansBackground.jpg	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/systemMessage/constructionPlansSpawned/constructionPlansBackground.jpg	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:24	10788/10788	---M--	200	added ('OK')	image/jpeg	etag:%2233fac26efd829b6a98c222ecb10fad62%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/tribe/spartan.jpg	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/tribe/spartan.jpg	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:24	2018/2018	---M--	200	added ('OK')	image/png	etag:%22a899b7f15692c0e1a034352e0a2706ae%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/roman/icon/roman.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/roman/icon/roman.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:24	1913/1913	---M--	200	added ('OK')	image/png	etag:%220dc2cce2cebba38f74de7b632bf60524%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/teuton/icon/teuton.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/teuton/icon/teuton.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:25	19168/19168	---M--	200	added ('OK')	image/png	etag:%22a8fd9c78d97d9d24206c7ec35e974cf6%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/roman.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/roman.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:25	1865/1865	---M--	200	added ('OK')	image/png	etag:%22829d975d6b69e82f8fbf311b25261d16%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/gaul/icon/gaul.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/gaul/icon/gaul.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:26	2108/2108	---M--	200	added ('OK')	image/png	etag:%22b6981ec6670b35425f5a7cb9b062d005%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/egyptian/icon/egyptian.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/egyptian/icon/egyptian.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:27	24914/24914	---M--	200	added ('OK')	image/png	etag:%22f472a574d47237545dbe6ad2741c15ec%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/teuton.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/teuton.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:28	2165/2165	---M--	200	added ('OK')	image/png	etag:%2287c5425b90f11274d1aa95928ad5372d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/hun/icon/hun.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/hun/icon/hun.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:28	26412/26412	---M--	200	added ('OK')	image/png	etag:%228826cd1b73597f63a80fbb25791e9034%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/gaul.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/gaul.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:28	22476/22476	---M--	200	added ('OK')	image/png	etag:%22b17c57ed4ab51c970e4630a089da4196%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/egyptian.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/egyptian.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:29	21710/21710	---M--	200	added ('OK')	image/png	etag:%22cc851d73b17a8278b693029f65aa3489%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/hun.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/hun.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:29	2383/2383	---M--	200	added ('OK')	image/png	etag:%226b616466a42a3aa23d4cebc3e17ba694%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/spartan/icon/spartan.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/units/spartan/icon/spartan.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:29	4060/4060	---M--	200	added ('OK')	image/png	etag:%225740b0af98900e415f9ff11ac6bf8e1f%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/tribe/ribbon.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/tribe/ribbon.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:32	16870/16870	---M--	200	added ('OK')	image/png	etag:%22110a21813ed1c9f89884c7bbfcfd8e2c%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/map-background.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/map-background.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:32	2895/2895	---M--	200	added ('OK')	image/png	etag:%2258c10dc64ab694c293735160ddcd1b94%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/divider.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/divider.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:33	2851/2851	---M--	200	added ('OK')	image/png	etag:%2288169768be9167b0d65860560a3a0b8e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-roman.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-roman.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:34	2822/2822	---M--	200	added ('OK')	image/png	etag:%22b9634c16136158fc2b1d73db27d7fce9%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-teuton.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-teuton.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:35	2860/2860	---M--	200	added ('OK')	image/png	etag:%22dd4c8070fe86acd0a301d3e737c38d92%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-gaul.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-gaul.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:36	2800/2800	---M--	200	added ('OK')	image/png	etag:%2211e038db9f0f61e11926b2b53200e6a2%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-egyptian.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-egyptian.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:37	2805/2805	---M--	200	added ('OK')	image/png	etag:%22166545518e0141334f48e7bee8b87c86%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-hun.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-hun.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:38	2844/2844	---M--	200	added ('OK')	image/png	etag:%227877783c68a04673ac694b102b5b0d11%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-spartan.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/banner-spartan.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:41	18129/18129	---M--	200	added ('OK')	image/png	etag:%2246c12c683f7c13549363700baaff1ec3%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/roman.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/roman.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:41	89209/89209	---M--	200	added ('OK')	image/png	etag:%22c3fa179594890b5e7d16ab9d74394ab9%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/spartan.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/preview/tribe/spartan.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:41	75489/75489	---M--	200	added ('OK')	image/png	etag:%2262fbf45bfd34213a308f34c2d9a499fa%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/map-territorial.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/map-territorial.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:42	88630/88630	---M--	200	added ('OK')	image/png	etag:%22b1ed79ae71a319e7bce7e86fff486e82%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/map.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/selection/sector/map.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:45	24675/24675	---M--	200	added ('OK')	image/png	etag:%22eb3f401d86c63b93641489bcc7dc149c%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/teuton.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/teuton.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:45	24613/24613	---M--	200	added ('OK')	image/png	etag:%22694cc80b55cbb5c3870b25924d1eef71%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/gaul.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/gaul.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:45	22190/22190	---M--	200	added ('OK')	image/png	etag:%226ce86a4558f55dcc059dc4c3a142a755%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/egyptian.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/egyptian.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:46	20295/20295	---M--	200	added ('OK')	image/png	etag:%2220d050a1f0325aa1afb467bbd48c3605%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/hun.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/hun.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:51	36335/36335	---M--	200	added ('OK')	image/png	etag:%227c900900cca6502cde8b4547fc2eff39%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/nw.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/nw.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:51	34336/34336	---M--	200	added ('OK')	image/png	etag:%2206079801c4e711f8516d4aa06b0f3024%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/nw-territorial.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/nw-territorial.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:52	37568/37568	---M--	200	added ('OK')	image/png	etag:%22084a6542aa8b2fb62eeef0ac31447f99%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/no.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/no.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:57	33003/33003	---M--	200	added ('OK')	image/png	etag:%22b5024b5e017be991aa2932f97620eb29%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/no-territorial.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/no-territorial.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:57	36267/36267	---M--	200	added ('OK')	image/png	etag:%221484f7b5d95c62daffc2b067aee9319e%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/sw.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/sw.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:52:57	33996/33996	---M--	200	added ('OK')	image/png	etag:%2285a492534be2181857dd953e27f7abe3%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/sw-territorial.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/sw-territorial.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:02	37450/37450	---M--	200	added ('OK')	image/png	etag:%22fa5af79bb27f17c8ce8fefff59873694%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/so.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/so.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:04	37200/37200	---M--	200	added ('OK')	image/png	etag:%22591f9b2836dbc645c2652b246f815e38%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/so-territorial.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/sector/so-territorial.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:04	823/823	---M--	200	added ('OK')	image/png	etag:%22bdedcaf5de733ce4bf63020ee9ea1d2c%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/region/icons/region_info_icon.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/region/icons/region_info_icon.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:05	179/179	---M--	200	added ('OK')	image/gif	etag:%2290878148ccf2bec00dff760dd3b0f8fb%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/a/att_all.gif	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/a/att_all.gif	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:05	44667/44667	---M--	200	added ('OK')	image/png	etag:%22b887c13783ea3983d6ff096aff34cd3b%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/login/serverStart.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/login/serverStart.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:05	131334/131334	---M--	200	added ('OK')	image/png	etag:%2227d7d843b93b9bbd80460672c3a13c1a%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/spartan.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/activation/summary/tribe/spartan.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:06	27490/27490	---M--	200	added ('OK')	image/png	etag:%224e679eeca1a6e8e00b535c790dfc4018%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/region/regionDetailsMap_small.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/region/regionDetailsMap_small.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:12	43855/43855	---M--	200	added ('OK')	image/png	etag:%22f9577880e351ef9245e3d0cc86f0fa40%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField1.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField1.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:13	47415/47415	---M--	200	added ('OK')	image/png	etag:%225f0a9a3691758c6d19d27374ace013a6%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField2.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField2.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:14	45748/45748	---M--	200	added ('OK')	image/png	etag:%22b98a46fb745abcdbddb84c1840949c30%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField3.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField3.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:18	81955/81955	---M--	200	added ('OK')	image/jpeg	etag:%2236371e98791eecb959915ea536968013%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/options/winterMoodNotification.jpg	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/views/options/winterMoodNotification.jpg	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:19	44876/44876	---M--	200	added ('OK')	image/png	etag:%221be2d8f4d78e05d8146aec10975e4a76%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField4.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField4.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:21	41114/41114	---M--	200	added ('OK')	image/png	etag:%223a2ef1bcacda044de4dee1c8b6d725d0%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField6.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField6.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:21	47526/47526	---M--	200	added ('OK')	image/png	etag:%2243834a112f0d0311dc03aff81183fe55%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField5.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField5.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:25	42788/42788	---M--	200	added ('OK')	image/png	etag:%22ff3199c3ba4c0ba8dfbb4d75ae81035d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField7.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField7.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:27	43224/43224	---M--	200	added ('OK')	image/png	etag:%224083b0cbb479fe13b9429a3f3a84a29d%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField8.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField8.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:28	42344/42344	---M--	200	added ('OK')	image/png	etag:%2274479f42ce48df9f680c37662ef715e8%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField9.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField9.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:28	45008/45008	---M--	200	added ('OK')	image/png	etag:%22c1b6040ccd5294de54d2f319ab6f61ad%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField10.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField10.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:30	6737/6737	---M--	200	added ('OK')	image/png	etag:%22ec12062b21cf7fe5cdc9c3f4a0284b95%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/tribeSpecificCenter/villageCenter_vid1.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/tribeSpecificCenter/villageCenter_vid1.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
22:53:31	43163/43163	---M--	200	added ('OK')	image/png	etag:%2259f34b8971d802d2c3278c7cf8a0a2e1%22	http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField11.png	C:/Users/ward/Desktop/ts7.x1.international.travian.com/cdn.legends.travian.info/gpack/2022.5/travian_mainPage/img_ltr/themes/default/background/resourceFields/resourceField11.png	(from http://cdn.legends.travian.info/gpack/2022.5/travian_mainPage/css_ltr/default_compressed5.css)
